logFC	AveExpr	t	P.Value	adj.P.Val	B	HGNC_symbol
ENSG00000165617	2.77166904761905	-0.640644047619047	7.90786616484213	2.49124176116007e-12	4.83749325182062e-08	17.5999512486704	DACT1
ENSG00000162687	2.24850714285714	-3.42479880952381	7.4496933940776	2.50218025030261e-11	1.66806146037373e-07	15.408215513478	KCNT2
ENSG00000163817	2.72199285714286	0.295598809523809	7.3972018085622	3.2513323991455e-11	1.66806146037373e-07	15.1594074352004	SLC6A20
ENSG00000171502	2.94289999999999	-5.70243333333333	7.386109317416	3.43611383329638e-11	1.66806146037373e-07	15.1068957793291	COL24A1
ENSG00000103534	3.17195714285714	-0.439097619047619	7.3173441075355	5.6051311442951e-11	2.17680873119845e-07	14.6467471670231	TMC5
ENSG00000140511	2.66708571428571	-0.614921428571429	7.23271201011296	7.36105914460124e-11	2.38228410783111e-07	14.3831804148044	HAPLN3
ENSG00000159216	2.73274761904762	0.287416666666667	7.19143164779462	9.0285195687746e-11	2.50451132837807e-07	14.1892363807685	RUNX1
ENSG00000171812	2.37209047619048	-1.99352619047619	7.1525245969151	1.09407745615084e-10	2.65559950544212e-07	14.0067709242673	COL8A2
ENSG00000112299	2.7478	-1.57447380952381	7.11512073667936	1.31558756827189e-10	2.83845326674483e-07	13.8316612684969	VNN1
ENSG00000125735	3.43055238095238	-0.796314285714286	7.14588203676743	1.98138935223873e-10	3.84746184417717e-07	13.4626833425075	TNFSF14
ENSG00000182463	2.52447142857143	-0.0548571428571429	7.00796630340963	2.2271424276823e-10	3.88857796527358e-07	13.33171946511	TSHZ2
ENSG00000140297	3.5422619047619	-1.66724523809524	7.11133154115889	2.40307629947899e-10	3.88857796527358e-07	13.2806561130037	GCNT3
ENSG00000122641	2.43813333333333	-3.2687	6.86290514171131	4.52252198962183e-10	6.6061533312793e-07	12.6591517889824	INHBA
ENSG00000138135	2.63265	-1.6606369047619	6.85225791968438	4.76290795333763e-10	6.6061533312793e-07	12.6099862534218	CH25H
ENSG00000123685	2.40627142857143	-1.20232142857143	6.81237827972421	5.78102673385232e-10	7.2505135056781e-07	12.4260845240428	BATF3
ENSG00000124813	2.24940238095238	-2.08537976190476	6.79546768321659	6.27520246816325e-10	7.2505135056781e-07	12.3482230086073	RUNX2
ENSG00000099985	3.17009047619048	-3.13839285714286	6.79745996882528	6.34765318758511e-10	7.2505135056781e-07	12.338207824536	OSM
ENSG00000162892	2.91587857142857	-3.97477976190476	6.77298436643424	6.99745717019744e-10	7.54870129616077e-07	12.2448152830719	IL24
